,latitude,longitude,brightness,satellite,frp,daynight,type_2,type_3,scan_binned,year,month,day
16160,-11.9733,142.4986,326.5,0,17.6,1,0,0,2,2019,8,31
16161,-11.9615,142.509,325.9,0,17.9,1,0,0,2,2019,8,31
16162,-12.5667,135.293,325.6,0,115.4,1,0,0,5,2019,8,31
16163,-12.5677,135.2895,325.1,0,110.4,1,0,0,5,2019,8,31
16164,-12.4082,135.5963,321.8,0,79.4,1,0,0,5,2019,8,31
16165,-12.407,135.5922,323.0,0,83.9,1,0,0,5,2019,8,31
16166,-12.1179,135.6278,320.9,0,81.1,1,0,0,5,2019,8,31
16167,-12.1222,135.5882,320.5,0,78.9,1,0,0,5,2019,8,31
16168,-33.696,122.024,327.0,0,39.3,1,0,0,2,2019,8,31
16169,-26.1831,125.4566,328.4,0,10.0,1,0,0,1,2019,8,31
16170,-26.1846,125.4464,344.4,0,35.5,1,0,0,1,2019,8,31
16171,-25.2097,131.0645,325.0,0,27.0,1,0,0,3,2019,8,31
16172,-26.1724,125.4651,335.6,0,19.3,1,0,0,1,2019,8,31
16173,-25.2223,131.0674,325.8,0,31.2,1,0,0,3,2019,8,31
16174,-26.174,125.4549,370.5,0,104.0,1,0,0,1,2019,8,31
16175,-26.148,125.5026,330.1,0,12.5,1,0,0,1,2019,8,31
16176,-26.1496,125.4924,372.9,0,113.5,1,0,0,1,2019,8,31
16177,-26.1511,125.4822,344.2,0,34.2,1,0,0,1,2019,8,31
16178,-26.1755,125.4447,327.4,0,8.2,1,0,0,1,2019,8,31
16179,-17.3558,123.7542,330.6,0,11.4,1,0,0,2,2019,8,31
16180,-16.9738,128.1442,349.1,0,109.6,1,0,0,2,2019,8,31
16181,-16.9707,128.1621,339.8,0,62.1,1,0,0,2,2019,8,31
16182,-16.9828,128.1646,334.3,0,44.0,1,0,0,2,2019,8,31
16183,-15.8158,130.304,342.7,0,162.1,1,0,0,3,2019,8,31
16184,-15.8109,130.331,338.9,0,127.3,1,0,0,3,2019,8,31
16185,-15.8255,130.3342,328.1,0,54.2,1,0,0,3,2019,8,31
16186,-14.3362,132.1701,320.7,0,46.8,1,0,0,5,2019,8,31
16187,-15.8167,130.3119,348.8,0,219.3,1,0,0,3,2019,8,31
16188,-15.8116,130.3391,333.0,0,83.6,1,0,0,3,2019,8,31
16189,-15.8652,130.2954,335.6,0,101.1,1,0,0,3,2019,8,31
16190,-17.3495,123.733,345.1,0,34.3,1,0,0,2,2019,8,31
16191,-17.348,123.7428,353.2,0,52.2,1,0,0,2,2019,8,31
16192,-17.3602,123.7246,333.6,0,15.8,1,0,0,2,2019,8,31
16193,-17.3587,123.7345,363.9,0,83.5,1,0,0,2,2019,8,31
16194,-17.3573,123.7443,347.9,0,40.8,1,0,0,2,2019,8,31
16195,-16.9433,128.1756,328.6,0,21.3,1,0,0,2,2019,8,31
16196,-13.897,129.8199,321.7,0,46.0,1,0,0,3,2019,8,31
16197,-13.2573,130.9876,346.9,0,296.3,1,0,0,4,2019,8,31
16198,-13.2735,130.9905,349.5,0,320.8,1,0,0,4,2019,8,31
16199,-13.8635,129.8494,329.5,0,90.9,1,0,0,3,2019,8,31
16200,-13.8922,129.8472,330.6,0,94.7,1,0,0,3,2019,8,31
16201,-13.2651,130.9967,366.4,0,602.8,1,0,0,4,2019,8,31
16202,-13.8929,129.8548,332.7,0,105.0,1,0,0,3,2019,8,31
16203,-13.9124,129.8304,334.7,0,117.6,1,0,0,3,2019,8,31
16204,-13.9076,129.8575,345.1,0,200.3,1,0,0,3,2019,8,31
16205,-12.6554,131.2728,322.5,0,51.4,1,0,0,4,2019,8,31
16206,-13.8978,129.8276,345.5,0,208.0,1,0,0,3,2019,8,31
16207,-13.8584,129.8767,333.7,0,114.0,1,0,0,3,2019,8,31
16208,-26.7932,147.4345,307.1,1,25.1,0,0,0,2,2019,8,31
16209,-26.7913,147.4224,302.8,1,17.6,0,0,0,2,2019,8,31
16210,-17.1939,142.6638,302.4,1,7.2,0,0,0,2,2019,8,31
16211,-16.1066,144.2763,305.8,1,14.2,0,0,0,2,2019,8,31
16212,-16.1613,144.3027,300.6,1,8.9,0,0,0,2,2019,8,31
16213,-16.1093,144.2607,305.1,1,13.3,0,0,0,2,2019,8,31
16214,-16.0473,144.2919,307.3,1,17.8,0,0,0,2,2019,8,31
16215,-16.3752,136.4464,302.1,1,6.3,0,0,0,2,2019,8,31
16216,-16.3639,136.4562,323.4,1,26.6,0,0,0,2,2019,8,31
16217,-16.3654,136.445,316.0,1,18.1,0,0,0,2,2019,8,31
16218,-16.3402,136.4866,305.0,1,7.9,0,0,0,2,2019,8,31
16219,-16.3416,136.4756,309.8,1,11.6,0,0,0,2,2019,8,31
16220,-16.9836,128.1577,300.0,1,44.7,0,0,0,5,2019,8,31
16221,-14.8541,142.2449,302.5,1,6.3,0,0,0,2,2019,8,31
16222,-14.855,142.2516,310.5,1,13.9,0,0,0,2,2019,8,31
16223,-15.7764,130.2664,306.6,1,36.3,0,0,0,4,2019,8,31
16224,-15.7765,130.2907,302.9,1,25.5,0,0,0,4,2019,8,31
16225,-15.7798,130.2602,304.5,1,30.6,0,0,0,4,2019,8,31
16226,-15.2713,134.4114,301.4,1,9.3,0,0,0,2,2019,8,31
16227,-12.0326,134.7012,311.9,1,16.7,0,0,0,2,2019,8,31
16228,-10.15,142.2745,309.8,1,14.8,0,0,0,2,2019,8,31
16229,-12.5249,130.9155,309.0,1,33.1,0,0,0,3,2019,8,31
16230,-12.2527,134.0782,301.5,1,8.9,0,0,0,2,2019,8,31
16231,-12.5169,133.8739,306.2,1,10.9,0,0,0,2,2019,8,31
16232,-13.2579,131.0477,306.9,1,28.3,0,0,0,3,2019,8,31
16233,-13.2662,131.0299,308.5,1,33.1,0,0,0,3,2019,8,31
16234,-13.2635,131.0535,305.7,1,25.5,0,0,0,3,2019,8,31
16235,-12.3281,142.0386,306.0,1,9.5,0,0,0,2,2019,8,31
16236,-12.3261,142.0513,308.3,1,11.4,0,0,0,2,2019,8,31
16237,-12.3345,142.0656,308.6,1,11.4,0,0,0,2,2019,8,31
16238,-10.1493,142.268,305.2,1,9.7,0,0,0,2,2019,8,31
16239,-12.4729,141.84,322.0,1,29.8,0,0,0,2,2019,8,31
16240,-12.5195,130.9096,305.6,1,28.1,0,0,0,3,2019,8,31
16241,-30.8613,121.4891,300.7,1,10.2,0,1,0,2,2019,8,31
16242,-33.947,116.7537,312.4,1,16.7,0,0,0,2,2019,8,31
16243,-12.5119,133.8749,310.3,0,9.5,0,0,0,1,2019,8,31
16244,-12.5133,133.8844,309.5,0,9.1,0,0,0,1,2019,8,31
16245,-12.4801,133.8507,303.5,0,5.0,0,0,0,1,2019,8,31
16246,-12.4786,133.8412,302.7,0,4.9,0,0,0,1,2019,8,31
16247,-16.9813,128.1285,302.5,0,14.1,0,0,0,2,2019,8,31
16248,-16.9759,128.1427,308.5,0,24.2,0,0,0,2,2019,8,31
16249,-14.3574,132.3506,302.5,0,7.0,0,0,0,2,2019,8,31
16250,-17.0181,142.7723,301.1,0,22.8,0,0,0,4,2019,8,31
16251,-17.0172,142.7674,301.3,0,23.1,0,0,0,4,2019,8,31
16252,-15.778,130.292,315.4,0,21.1,0,0,0,2,2019,8,31
16253,-16.9445,128.1349,306.7,0,21.0,0,0,0,2,2019,8,31
16254,-12.3194,142.048,312.2,1,48.3,1,0,0,5,2019,9,1
16255,-12.3168,142.0542,311.4,1,40.2,1,0,0,5,2019,9,1
16256,-12.3407,142.0894,310.2,1,33.5,1,0,0,5,2019,9,1
16257,-12.3266,142.0863,310.1,1,36.0,1,0,0,5,2019,9,1
16258,-12.4983,142.0457,317.1,1,71.9,1,0,0,5,2019,9,1
16259,-12.5011,142.0397,312.2,1,39.6,1,0,0,5,2019,9,1
16260,-12.6587,142.6101,310.6,1,27.5,1,0,0,4,2019,9,1
16261,-12.6649,142.6015,310.4,1,28.2,1,0,0,4,2019,9,1
16262,-12.8706,142.7663,314.3,1,43.5,1,0,0,4,2019,9,1
16263,-12.878,142.7575,314.0,1,37.7,1,0,0,4,2019,9,1
16264,-14.0317,143.1786,309.1,1,24.2,1,0,0,4,2019,9,1
16265,-14.8639,142.2243,315.3,1,49.2,1,0,0,4,2019,9,1
16266,-15.7442,145.2427,310.3,1,18.3,1,0,0,3,2019,9,1
16267,-16.1022,144.2844,316.2,1,20.4,1,0,0,3,2019,9,1
16268,-21.4355,148.3987,324.1,1,15.1,1,0,0,2,2019,9,1
16269,-21.4667,148.4144,334.5,1,29.0,1,0,0,2,2019,9,1
16270,-22.5852,150.1881,333.1,1,24.2,1,0,0,1,2019,9,1
16271,-22.5942,150.1866,322.2,1,11.0,1,0,0,1,2019,9,1
16272,-22.6018,150.1755,319.0,1,7.1,1,0,0,1,2019,9,1
16273,-21.4339,148.3884,316.7,1,6.4,1,0,0,2,2019,9,1
16274,-25.3331,145.7317,317.7,1,9.9,1,0,0,2,2019,9,1
16275,-26.3425,147.0507,323.4,1,11.8,1,0,0,2,2019,9,1
16276,-27.0006,150.0794,320.8,1,8.9,1,0,0,1,2019,9,1
16277,-27.002,150.0898,330.7,1,20.9,1,0,0,1,2019,9,1
16278,-27.0112,150.0882,319.2,1,7.2,1,0,0,1,2019,9,1
16279,-26.7916,147.4326,382.2,1,164.7,1,0,0,2,2019,9,1
16280,-26.7932,147.4431,371.4,1,119.3,1,0,0,1,2019,9,1
16281,-26.7991,147.4203,323.6,1,14.9,1,0,0,2,2019,9,1
16282,-26.8007,147.4308,370.0,1,115.6,1,0,0,2,2019,9,1
16283,-26.8024,147.4413,348.6,1,53.1,1,0,0,1,2019,9,1
16284,-26.8099,147.429,334.2,1,27.3,1,0,0,2,2019,9,1
16285,-27.2066,149.7826,316.5,1,5.1,1,0,0,1,2019,9,1
16286,-27.208,149.7929,321.6,1,9.9,1,0,0,1,2019,9,1
16287,-27.2171,149.7913,316.6,1,4.8,1,0,0,1,2019,9,1
16288,-28.0187,152.52,322.3,1,23.5,1,0,0,2,2019,9,1
16289,-26.3407,147.0398,317.5,1,5.7,1,0,0,2,2019,9,1
16290,-31.6735,146.5747,317.6,1,8.5,1,0,0,1,2019,9,1
16291,-32.6048,147.2392,310.0,1,4.7,1,0,0,1,2019,9,1
16292,-32.6064,147.2499,315.0,1,8.7,1,0,0,1,2019,9,1
16293,-34.4658,150.8859,309.3,1,8.6,1,1,0,2,2019,9,1
16294,-34.7745,147.9364,301.5,1,3.7,1,0,0,1,2019,9,1
16295,-34.776,147.9476,315.2,1,13.3,1,0,0,1,2019,9,1
16296,-32.4869,148.0701,320.9,1,11.0,1,0,0,1,2019,9,1
16297,-35.0355,141.2633,312.2,1,15.7,1,0,0,2,2019,9,1
16298,-35.0388,141.2801,316.1,1,21.2,1,0,0,2,2019,9,1
16299,-37.4839,149.6351,303.1,1,8.1,1,0,0,2,2019,9,1
16300,-35.0279,141.2833,314.4,1,18.3,1,0,0,2,2019,9,1
16301,-14.2502,132.846,326.8,1,28.8,1,0,0,2,2019,9,1
16302,-11.3654,130.8291,337.4,1,40.0,1,0,0,2,2019,9,1
16303,-11.367,130.8405,321.6,1,14.3,1,0,0,2,2019,9,1
16304,-11.7293,132.7574,349.4,1,101.4,1,0,0,2,2019,9,1
16305,-11.4571,130.6835,322.2,1,13.5,1,0,0,2,2019,9,1
16306,-11.7387,132.7403,344.9,1,84.3,1,0,0,2,2019,9,1
16307,-11.4575,130.6776,322.9,1,14.6,1,0,0,2,2019,9,1
16308,-11.7379,132.7502,344.9,1,76.0,1,0,0,2,2019,9,1
16309,-11.7474,132.7332,347.1,1,89.3,1,0,0,2,2019,9,1
16310,-11.4481,130.3881,319.9,1,10.4,1,0,0,2,2019,9,1
16311,-11.7705,132.7302,345.7,1,84.9,1,0,0,2,2019,9,1
16312,-11.786,132.7598,354.2,1,124.7,1,0,0,2,2019,9,1
16313,-12.1684,134.4515,320.9,1,29.4,1,0,0,3,2019,9,1
16314,-12.171,134.473,326.1,1,48.5,1,0,0,3,2019,9,1
16315,-12.2755,134.5854,321.4,1,31.4,1,0,0,3,2019,9,1
16316,-11.7233,130.2436,325.0,1,17.2,1,0,0,2,2019,9,1
16317,-12.4071,135.5684,318.0,1,28.4,1,0,0,3,2019,9,1
16318,-12.4102,135.5948,319.7,1,35.7,1,0,0,3,2019,9,1
16319,-11.7374,130.2743,327.6,1,19.4,1,0,0,2,2019,9,1
16320,-11.7389,130.285,322.0,1,12.0,1,0,0,2,2019,9,1
16321,-11.7486,130.2836,323.4,1,14.4,1,0,0,2,2019,9,1
16322,-12.3625,134.2239,322.1,1,24.5,1,0,0,3,2019,9,1
16323,-12.5352,135.3897,320.4,1,32.2,1,0,0,3,2019,9,1
16324,-12.3728,134.2159,323.7,1,29.4,1,0,0,3,2019,9,1
16325,-12.2393,133.0139,341.8,1,86.6,1,0,0,2,2019,9,1
16326,-12.5375,135.3825,323.4,1,48.1,1,0,0,3,2019,9,1
16327,-12.2694,133.0609,321.8,1,17.3,1,0,0,2,2019,9,1
16328,-12.2715,133.0776,324.7,1,24.0,1,0,0,2,2019,9,1
16329,-12.4376,134.4212,328.3,1,47.8,1,0,0,3,2019,9,1
16330,-12.4483,134.3981,343.2,1,120.4,1,0,0,3,2019,9,1
16331,-12.4509,134.4196,352.4,1,187.3,1,0,0,3,2019,9,1
16332,-12.4643,134.418,320.2,1,16.3,1,0,0,3,2019,9,1
16333,-12.5715,135.301,320.4,1,31.9,1,0,0,3,2019,9,1
16334,-12.5,133.8674,321.4,1,24.7,1,0,0,3,2019,9,1
16335,-12.5128,133.8655,332.5,1,64.9,1,0,0,3,2019,9,1
16336,-12.6018,134.5727,319.6,1,20.1,1,0,0,3,2019,9,1
16337,-12.5123,133.8587,322.4,1,29.0,1,0,0,3,2019,9,1
16338,-12.5148,133.8792,327.5,1,45.0,1,0,0,3,2019,9,1
16339,-12.5959,134.5668,319.9,1,20.7,1,0,0,3,2019,9,1
16340,-12.4876,133.0548,327.5,1,34.0,1,0,0,2,2019,9,1
16341,-12.6894,132.1453,328.3,1,23.5,1,0,0,2,2019,9,1
16342,-12.9992,131.0888,323.9,1,11.8,1,0,0,2,2019,9,1
16343,-13.0475,130.839,349.2,1,69.2,1,0,0,2,2019,9,1
16344,-13.0577,130.8375,363.1,1,121.3,1,0,0,2,2019,9,1
16345,-13.1171,130.7497,322.0,1,11.3,1,0,0,2,2019,9,1
16346,-13.1272,130.7482,331.4,1,27.5,1,0,0,2,2019,9,1
16347,-13.2365,131.0189,336.2,1,35.5,1,0,0,2,2019,9,1
16348,-13.2382,131.0314,330.6,1,22.8,1,0,0,2,2019,9,1
16349,-13.2503,131.0425,350.1,1,75.3,1,0,0,2,2019,9,1
16350,-13.252,131.055,338.8,1,43.6,1,0,0,2,2019,9,1
16351,-13.2427,131.0118,326.5,1,13.0,1,0,0,2,2019,9,1
16352,-13.2443,131.0242,335.3,1,31.4,1,0,0,2,2019,9,1
16353,-13.2563,131.0353,334.2,1,25.6,1,0,0,2,2019,9,1
16354,-13.258,131.0479,360.1,1,110.4,1,0,0,2,2019,9,1
16355,-13.27,131.0591,329.7,1,20.3,1,0,0,2,2019,9,1
16356,-13.3206,130.9633,335.1,1,33.0,1,0,0,2,2019,9,1
16357,-13.3223,130.9756,346.6,1,61.1,1,0,0,2,2019,9,1
16358,-13.331,130.9619,371.5,1,166.9,1,0,0,2,2019,9,1
16359,-13.3327,130.9743,381.3,1,222.5,1,0,0,2,2019,9,1
16360,-13.3344,130.9867,370.4,1,153.6,1,0,0,2,2019,9,1
16361,-13.3361,130.9992,343.4,1,46.8,1,0,0,2,2019,9,1
16362,-13.3462,131.0739,326.7,1,15.0,1,0,0,2,2019,9,1
16363,-13.3479,131.0863,329.7,1,21.6,1,0,0,2,2019,9,1
16364,-13.3272,130.9564,347.0,1,69.2,1,0,0,2,2019,9,1
16365,-13.3288,130.9688,375.8,1,192.2,1,0,0,2,2019,9,1
16366,-13.3304,130.9812,359.2,1,105.0,1,0,0,2,2019,9,1
16367,-13.3391,130.9675,323.2,1,15.8,1,0,0,2,2019,9,1
16368,-13.3407,130.9799,362.5,1,123.4,1,0,0,2,2019,9,1
16369,-13.3424,130.9924,377.6,1,201.0,1,0,0,2,2019,9,1
16370,-13.344,131.0049,329.0,1,19.0,1,0,0,2,2019,9,1
16371,-13.3537,131.0798,327.3,1,19.1,1,0,0,2,2019,9,1
16372,-13.3527,130.991,347.3,1,65.7,1,0,0,2,2019,9,1
16373,-13.3544,131.0035,335.3,1,32.7,1,0,0,2,2019,9,1
16374,-14.2381,132.8476,323.6,1,18.5,1,0,0,2,2019,9,1
16375,-15.7629,130.2719,333.7,1,28.6,1,0,0,2,2019,9,1
16376,-14.1203,130.0282,327.7,1,18.2,1,0,0,2,2019,9,1
16377,-14.1218,130.0393,342.9,1,48.9,1,0,0,2,2019,9,1
16378,-14.1234,130.0505,334.0,1,28.5,1,0,0,2,2019,9,1
16379,-14.1225,130.0333,339.4,1,40.9,1,0,0,2,2019,9,1
16380,-14.124,130.0445,337.4,1,36.0,1,0,0,2,2019,9,1
16381,-14.21,129.7788,330.5,1,21.0,1,0,0,2,2019,9,1
16382,-15.238,134.456,326.1,1,36.7,1,0,0,3,2019,9,1
16383,-15.2296,134.4516,323.3,1,25.4,1,0,0,3,2019,9,1
16384,-15.2436,134.45,323.5,1,26.2,1,0,0,3,2019,9,1
16385,-15.2798,134.3967,323.4,1,26.5,1,0,0,3,2019,9,1
16386,-15.448,135.6173,325.8,1,60.8,1,0,0,4,2019,9,1
16387,-15.4448,135.6111,328.4,1,77.0,1,0,0,4,2019,9,1
16388,-15.4753,135.6076,321.2,1,39.5,1,0,0,4,2019,9,1
16389,-16.0984,136.9479,326.1,1,67.5,1,0,0,5,2019,9,1
16390,-16.1017,136.9406,328.8,1,93.5,1,0,0,5,2019,9,1
16391,-16.355,136.4884,322.2,1,53.6,1,0,0,4,2019,9,1
16392,-16.361,136.4819,323.3,1,65.2,1,0,0,4,2019,9,1
16393,-15.7715,130.2584,353.2,1,81.7,1,0,0,2,2019,9,1
16394,-15.7731,130.2702,345.4,1,57.0,1,0,0,2,2019,9,1
16395,-15.7882,130.3055,333.5,1,27.3,1,0,0,2,2019,9,1
16396,-15.7898,130.3176,326.9,1,15.5,1,0,0,2,2019,9,1
16397,-15.8038,130.2664,330.3,1,20.9,1,0,0,2,2019,9,1
16398,-15.8554,130.2782,327.1,1,17.5,1,0,0,2,2019,9,1
16399,-15.8667,130.3645,325.3,1,10.5,1,0,0,2,2019,9,1
16400,-15.8775,130.2878,329.6,1,20.6,1,0,0,2,2019,9,1
16401,-16.941,128.1344,330.1,1,15.4,1,0,0,2,2019,9,1
16402,-16.9595,128.1314,338.6,1,27.6,1,0,0,2,2019,9,1
16403,-16.9794,128.1388,326.9,1,10.6,1,0,0,2,2019,9,1
16404,-16.9808,128.1487,352.2,1,54.7,1,0,0,2,2019,9,1
16405,-16.9822,128.1587,338.8,1,26.7,1,0,0,2,2019,9,1
16406,-16.984,128.1218,340.5,1,35.9,1,0,0,2,2019,9,1
16407,-16.9853,128.1317,352.0,1,59.8,1,0,0,2,2019,9,1
16408,-16.9867,128.1417,354.7,1,64.9,1,0,0,2,2019,9,1
16409,-16.9881,128.1517,349.2,1,52.0,1,0,0,2,2019,9,1
16410,-16.9895,128.1617,323.8,1,8.8,1,0,0,2,2019,9,1
16411,-16.9932,128.1204,353.3,1,63.7,1,0,0,2,2019,9,1
16412,-16.9946,128.1303,374.8,1,133.1,1,0,0,2,2019,9,1
16413,-30.8669,121.4947,313.6,1,9.2,1,1,0,2,2019,9,1
16414,-33.9451,116.7539,302.7,1,11.5,1,0,0,2,2019,9,1
16415,-25.4371,152.1693,318.4,0,90.9,1,0,0,4,2019,9,1
16416,-25.4326,152.1617,316.4,0,76.9,1,0,0,4,2019,9,1
16417,-35.0287,141.2782,316.1,0,9.6,1,0,0,1,2019,9,1
16418,-35.0304,141.2672,324.2,0,17.8,1,0,0,1,2019,9,1
16419,-35.027,141.4151,322.4,0,16.6,1,0,0,1,2019,9,1
16420,-35.0287,141.404,316.3,0,10.8,1,0,0,1,2019,9,1
16421,-34.6841,138.5267,304.5,0,4.4,1,0,0,2,2019,9,1
16422,-33.0072,137.5831,311.9,0,5.3,1,1,0,2,2019,9,1
16423,-26.8095,147.4281,320.9,0,42.7,1,0,0,3,2019,9,1
16424,-26.7952,147.4241,321.0,0,44.6,1,0,0,3,2019,9,1
16425,-27.5155,149.0915,319.8,0,67.8,1,0,0,4,2019,9,1
16426,-29.3404,148.0412,330.5,0,83.6,1,0,0,3,2019,9,1
16427,-26.8088,147.4329,320.6,0,36.8,1,0,0,3,2019,9,1
16428,-26.7945,147.4289,322.9,0,50.3,1,0,0,3,2019,9,1
16429,-25.2103,131.0857,328.9,0,35.5,1,0,0,3,2019,9,1
16430,-20.7418,139.4717,326.6,0,9.7,1,1,0,2,2019,9,1
16431,-16.9996,142.7749,341.2,0,91.0,1,0,0,3,2019,9,1
16432,-16.9984,142.7904,327.5,0,30.2,1,0,0,3,2019,9,1
16433,-17.0019,142.7702,335.6,0,62.8,1,0,0,3,2019,9,1
16434,-16.9728,142.7854,345.2,0,113.3,1,0,0,3,2019,9,1
16435,-16.9599,142.7829,333.6,0,53.9,1,0,0,3,2019,9,1
16436,-16.9471,142.7804,342.7,0,103.2,1,0,0,3,2019,9,1
16437,-16.9507,142.7602,328.1,0,34.6,1,0,0,3,2019,9,1
16438,-16.9343,142.7779,323.9,0,23.5,1,0,0,3,2019,9,1
16439,-17.1031,139.0484,328.9,0,14.1,1,0,0,2,2019,9,1
16440,-16.0747,144.2875,338.1,0,118.9,1,0,0,3,2019,9,1
16441,-16.0798,144.2603,337.5,0,119.4,1,0,0,3,2019,9,1
16442,-16.0704,144.2305,328.4,0,73.7,1,0,0,3,2019,9,1
16443,-16.0738,144.2796,340.9,0,146.0,1,0,0,3,2019,9,1
16444,-16.0787,144.2523,332.5,0,89.9,1,0,0,3,2019,9,1
16445,-16.0098,144.3792,332.4,0,102.4,1,0,0,3,2019,9,1
16446,-15.9951,144.3763,322.5,0,49.4,1,0,0,3,2019,9,1
16447,-17.1809,142.7195,337.1,0,68.7,1,0,0,3,2019,9,1
16448,-17.1845,142.6998,325.2,0,20.1,1,0,0,3,2019,9,1
16449,-17.2094,142.5632,323.3,0,21.2,1,0,0,3,2019,9,1
16450,-17.1699,142.7119,338.9,0,76.3,1,0,0,3,2019,9,1
16451,-17.1826,142.7144,333.7,0,53.7,1,0,0,3,2019,9,1
16452,-17.1467,142.7692,328.4,0,37.5,1,0,0,3,2019,9,1
16453,-16.2052,136.5419,349.6,0,41.8,1,0,0,1,2019,9,1
16454,-16.1948,136.5499,349.7,0,41.0,1,0,0,1,2019,9,1
16455,-16.1961,136.5405,352.8,0,47.1,1,0,0,1,2019,9,1
16456,-16.1767,136.547,339.3,0,21.0,1,0,0,1,2019,9,1
16457,-16.1677,136.5456,335.2,0,14.7,1,0,0,1,2019,9,1
16458,-16.1024,136.9362,334.2,0,14.4,1,0,0,1,2019,9,1
16459,-16.0068,136.3296,330.0,0,10.7,1,0,0,1,2019,9,1
16460,-16.0082,136.3203,329.4,0,9.9,1,0,0,1,2019,9,1
16461,-17.0061,128.123,323.2,0,27.2,1,0,0,3,2019,9,1
16462,-17.1806,125.3066,325.3,0,106.9,1,0,0,5,2019,9,1
16463,-14.8777,142.1988,324.8,0,30.7,1,0,0,3,2019,9,1
16464,-17.1815,125.303,324.0,0,87.9,1,0,0,5,2019,9,1
16465,-14.8799,142.1939,321.4,0,20.8,1,0,0,3,2019,9,1
16466,-14.8672,142.1915,321.1,0,17.8,1,0,0,3,2019,9,1
16467,-14.8068,142.1597,332.0,0,54.0,1,0,0,3,2019,9,1
16468,-15.7423,136.1832,328.4,0,9.5,1,0,0,1,2019,9,1
16469,-15.7437,136.1738,326.7,0,7.2,1,0,0,1,2019,9,1
16470,-15.7333,136.1817,327.7,0,8.8,1,0,0,1,2019,9,1
16471,-15.4872,135.5938,339.7,0,25.7,1,0,0,1,2019,9,1
16472,-15.4885,135.5845,326.6,0,7.9,1,0,0,1,2019,9,1
16473,-15.4769,135.6017,333.6,0,15.6,1,0,0,1,2019,9,1
16474,-15.4782,135.5924,334.6,0,17.1,1,0,0,1,2019,9,1
16475,-15.4669,135.603,326.2,0,6.9,1,0,0,1,2019,9,1
16476,-15.4566,135.6109,335.6,0,19.5,1,0,0,1,2019,9,1
16477,-15.4579,135.6016,334.5,0,17.5,1,0,0,1,2019,9,1
16478,-15.4476,135.6095,334.3,0,17.7,1,0,0,1,2019,9,1
16479,-15.4193,135.6147,339.7,0,25.2,1,0,0,1,2019,9,1
16480,-15.4206,135.6054,332.9,0,14.2,1,0,0,1,2019,9,1
16481,-15.8782,130.2744,332.3,0,32.9,1,0,0,2,2019,9,1
16482,-15.8662,130.2731,333.4,0,37.9,1,0,0,2,2019,9,1
16483,-15.8683,130.2556,341.1,0,68.5,1,0,0,2,2019,9,1
16484,-15.8541,130.2721,339.6,0,61.4,1,0,0,2,2019,9,1
16485,-15.2871,134.3906,335.2,0,15.1,1,0,0,1,2019,9,1
16486,-15.7882,130.3161,337.5,0,47.7,1,0,0,2,2019,9,1
16487,-15.2525,134.4482,332.8,0,10.9,1,0,0,1,2019,9,1
16488,-15.7943,130.31,333.5,0,36.7,1,0,0,2,2019,9,1
16489,-15.5671,131.5956,334.8,0,24.5,1,0,0,2,2019,9,1
16490,-15.5415,131.6004,330.3,0,17.3,1,0,0,2,2019,9,1
16491,-15.5433,131.5865,333.0,0,21.1,1,0,0,2,2019,9,1
16492,-14.1949,136.5124,322.4,0,11.6,1,0,0,1,2019,9,1
16493,-13.1533,142.8921,319.0,0,36.3,1,0,0,3,2019,9,1
16494,-14.5236,133.39,331.1,0,13.4,1,0,0,2,2019,9,1
16495,-14.525,133.3795,332.2,0,14.9,1,0,0,2,2019,9,1
16496,-14.5467,132.9921,328.3,0,11.4,1,0,0,2,2019,9,1
16497,-14.5446,132.9852,327.3,0,10.7,1,0,0,2,2019,9,1
16498,-14.5024,133.0782,329.8,0,10.4,1,0,0,2,2019,9,1
16499,-13.9479,136.685,320.7,0,7.4,1,0,0,1,2019,9,1
16500,-12.7914,143.3033,316.2,0,44.8,1,0,0,3,2019,9,1
16501,-12.7961,143.2771,314.3,0,37.7,1,0,0,3,2019,9,1
16502,-12.7528,143.3508,329.2,0,96.8,1,0,0,3,2019,9,1
16503,-12.7383,143.3479,330.5,0,112.4,1,0,0,3,2019,9,1
16504,-13.8191,136.6915,321.7,0,7.2,1,0,0,1,2019,9,1
16505,-13.8205,136.6819,323.7,0,8.7,1,0,0,1,2019,9,1
16506,-12.7322,143.3666,316.0,0,42.0,1,0,0,3,2019,9,1
16507,-12.737,143.3394,318.1,0,52.4,1,0,0,3,2019,9,1
16508,-13.8093,136.6312,324.8,0,9.5,1,0,0,1,2019,9,1
16509,-13.7973,136.6488,338.8,0,27.4,1,0,0,1,2019,9,1
16510,-13.8002,136.6297,351.1,0,53.0,1,0,0,1,2019,9,1
16511,-13.8016,136.6202,366.8,0,97.0,1,0,0,1,2019,9,1
16512,-13.791,136.6283,336.8,0,23.4,1,0,0,1,2019,9,1
16513,-13.7924,136.6188,344.3,0,36.8,1,0,0,1,2019,9,1
16514,-14.3645,132.3491,332.3,0,15.8,1,0,0,2,2019,9,1
16515,-14.362,132.2228,326.5,0,7.9,1,0,0,2,2019,9,1
16516,-14.3636,132.2109,328.6,0,11.6,1,0,0,2,2019,9,1
16517,-14.2585,132.8493,334.4,0,21.2,1,0,0,2,2019,9,1
16518,-14.2487,132.8479,336.1,0,23.7,1,0,0,2,2019,9,1
